4	730879.16	7471324.05
1	4.00	-169.33
2	3.96	-167.95
3	3.58	-164.62
4	3.10	-163.25
5	2.84	-163.93
6	2.63	-168.16
7	2.59	-171.4
8	2.70	-167.03
9	2.81	-162.32
10	2.97	-163.93
11	3.36	-167.53
12	3.89	-171.58
13	4.38	-169.69
14	4.13	-173.42
15	4.02	-177.67
16	3.77	177.6
17	3.71	176.42
18	3.75	177.43
19	3.84	-177.89
20	3.81	-178.97
21	3.69	179.8
22	3.55	-178.53
23	3.30	-174.35
24	3.38	-170.17
25	3.41	-165.87
26	3.23	-165.38
27	2.89	-166.94
28	2.63	-168.96
29	2.61	-171.01
30	2.59	-170
31	2.52	-165.8
32	2.41	-165.2
33	2.30	-168.13
34	2.25	-164.47
35	2.43	-158.59
36	2.37	-155.08
37	2.36	-162.31
38	2.46	-171.85
39	2.95	-177.18
40	3.50	-178.52
41	4.10	-179.54
42	4.47	178.6
43	4.62	175.69
44	4.94	173.39
45	5.03	174.16
46	4.65	178.38
47	3.80	177.03
48	3.98	178.32
49	4.28	-175.25
50	4.24	-168.98
51	4.17	-163.95
52	3.57	-163.2
53	3.28	-166.2
54	3.04	-166.02
55	2.29	-162.68
56	2.29	-154.2
57	2.30	-148.94
58	1.98	-151.23
59	1.92	-145.42
60	1.60	-138.77
61	1.32	-145.39
62	1.35	-144.02
63	1.38	-150.25
64	1.38	-167.54
65	1.97	-175.13
66	2.65	-175.62
67	3.65	-169.14
68	3.20	-163.68
69	2.74	-157.64
70	2.22	-152.87
71	1.84	-147.6
72	1.01	-139.38
73	0.56	-73.15
74	0.68	-33.88
75	0.30	30.17
76	0.40	51.12
77	0.15	129.19
78	0.33	-71.56
79	0.21	-120.46
80	0.34	-162.15
81	0.39	177.41
82	0.12	41.52
83	0.33	7.17
84	0.69	35.34
85	0.35	-19.66
86	0.47	1.98
87	1.19	26.23
88	1.61	36.91
89	1.67	50.2
90	1.97	54.95
91	2.49	64.12
92	2.74	61.83
93	2.72	43.93
94	2.82	36.99
95	1.77	3.16
96	2.08	0.31
97	2.59	-2.99
98	2.69	-1.34
99	2.93	3.59
100	2.88	4.73
101	3.36	5.38
102	3.33	1.21
103	3.23	-0.32
104	3.19	0.71
105	3.20	4.73
106	3.54	9.26
107	3.99	30.6
108	3.91	36.87
109	3.66	37.23
110	3.60	40.44
111	3.90	44.37
112	4.13	49.3
113	4.28	57.11
114	4.41	57.96
115	4.60	58.54
116	4.57	60.45
117	4.38	58.54
118	3.75	55.65
119	2.85	43.75
120	2.62	31.54
121	2.30	18.51
122	2.16	13.4
123	2.11	9.29
124	2.00	4.15
125	2.11	5.11
126	2.18	2.68
127	2.44	2.96
128	2.37	3
129	2.21	2.04
130	2.36	4.63
131	1.99	26.36
132	2.20	32.56
133	2.19	39.03
134	2.44	47.72
135	2.87	53.41
136	3.23	60.39
137	3.43	69.7
138	3.46	76.64
139	3.30	80.96
140	3.06	86.7
141	2.90	92.69
142	2.50	102.52
143	2.13	107.84
144	1.61	110.8
145	1.18	116.53
146	0.79	122.62
147	0.41	119.9
148	0.10	9.18
149	0.29	-65.86
150	0.53	-72.95
151	0.62	-74.61
152	0.62	-86.52
153	0.58	-117.71
154	0.74	-144.65
155	1.25	-175.72
156	1.67	-175.94
157	1.79	-176.09
158	1.64	176.05
159	1.81	157.14
160	2.07	153.93
161	2.93	151.58
162	3.83	150.81
163	4.34	157.75
164	4.69	161.31
165	4.66	169.08
166	4.49	175.38
167	4.05	177.15
168	3.78	-177.97
169	3.67	-173.64
170	3.46	-170.18
171	3.31	-168.17
172	2.82	-163.82
173	2.52	-160.6
174	2.54	-153.26
175	2.49	-150.02
176	2.44	-150.96
177	2.51	-152.73
178	2.45	-153.27
179	2.49	-153.52
180	2.32	-153.01
181	2.12	-152.29
182	1.95	-154.96
183	1.75	-158.12
184	1.45	-174.87
185	1.72	166.55
186	2.57	161.32
187	3.42	173.3
188	3.87	175.72
189	3.95	-177.47
190	3.63	-168.04
191	3.53	-175.69
192	3.59	-168.02
193	3.28	-160.15
194	2.92	-154.59
195	2.48	-153
196	2.21	-150.25
197	2.05	-147.1
198	1.77	-142.68
199	1.39	-138.24
200	1.18	-140.03
201	1.20	-136.71
202	1.24	-135.82
203	0.84	-139.13
204	0.85	-135.06
205	0.54	-99.99
206	0.52	-34.6
207	1.21	18.78
208	1.44	38.43
209	2.23	67.34
210	2.35	83.67
211	1.28	105.7
212	1.11	157.18
213	1.22	170.21
214	1.19	176.86
215	2.03	-166.43
216	1.90	-156.83
217	1.96	-142.41
218	1.51	-144.14
219	0.95	-154.32
220	0.96	-153.11
221	1.05	-152.93
222	1.07	-164.69
223	1.06	-175.32
224	1.14	-164.01
225	1.45	-144.81
226	1.81	-133.09
227	1.34	-140.4
228	1.38	-158.54
229	1.33	-177.53
230	1.54	167.05
231	1.95	160.35
232	2.32	163.79
233	2.65	163.76
234	3.01	158.01
235	3.24	162.49
236	3.43	179.59
237	3.29	-163.79
238	2.92	-155.55
239	2.37	-158.48
240	2.67	-165.53
241	2.73	-169.23
242	2.76	-161.97
243	2.68	-155.84
244	2.32	-144.45
245	2.03	-135.75
246	1.82	-138.78
247	2.00	-144.79
248	2.17	-146.93
249	2.21	-150.85
250	2.45	-148.14
251	2.52	-146.02
252	2.47	-145.97
253	2.29	-143.29
254	2.23	-142.01
255	2.00	-140.62
256	1.89	-146.89
257	2.09	-163.66
258	2.46	-168.81
259	3.21	-158.56
260	3.26	-149.85
261	2.17	-125.04
262	0.75	-116.22
263	0.81	-89.94
264	1.59	-104.77
265	2.33	-103.87
266	2.13	-94.84
267	1.61	-87.02
268	1.29	-83.55
269	1.11	-88.51
270	1.01	-100.24
271	0.87	-122.82
272	1.01	-137.85
273	1.19	-139.28
274	1.25	-133.34
275	1.41	-90.25
276	1.22	-69.01
277	1.91	-59.75
278	2.06	-50.43
279	1.60	-38.56
280	0.73	-12.41
281	2.38	65.42
282	4.19	58.25
283	3.70	52.43
284	2.94	48.21
285	2.17	54.04
286	1.46	37.71
287	1.54	-24.27
288	1.41	-30.5
289	1.48	-11.89
290	1.85	-25.57
291	1.84	-20.85
292	1.64	-13.29
293	1.30	-15.82
294	1.31	-14.21
295	1.31	-2.46
296	1.29	-17.44
297	1.38	-11.68
