3	705218.14	7471693.79
1	1.06	52.32
2	0.92	34.08
3	0.83	1.13
4	0.69	-26.99
5	0.66	-26.14
6	0.59	-36.95
7	0.74	-44.41
8	0.68	-58.8
9	0.92	-66.23
10	1.03	-63.75
11	0.68	-59.21
12	0.74	-80.22
13	0.57	-107.36
14	0.36	-165.55
15	0.85	137.35
16	1.33	96.46
17	1.86	80.76
18	2.13	83.71
19	1.91	88.8
20	1.14	114.53
21	0.74	-170.25
22	1.73	-144.86
23	1.66	-148.5
24	1.50	-162.21
25	1.36	179.43
26	1.31	167.52
27	1.71	-178.74
28	1.21	-160.83
29	0.94	-153.9
30	0.81	-150.75
31	0.61	-134.14
32	0.81	-112.81
33	1.04	-104.59
34	1.35	-96.93
35	1.10	-89.35
36	1.00	-95.81
37	1.09	-111.46
38	1.51	-141.37
39	1.93	-150.68
40	1.74	-175.32
41	1.85	163.2
42	2.31	153.44
43	2.67	155.45
44	3.16	159.91
45	3.09	167.26
46	3.14	176.49
47	2.93	-175.04
48	2.67	-161.35
49	2.44	-151.63
50	1.84	-151.19
51	1.57	-148.13
52	1.57	-149.42
53	1.66	-141.99
54	1.72	-128.47
55	1.82	-115.99
56	2.03	-105.41
57	1.64	-100.04
58	1.15	-94.64
59	1.60	-93.62
60	1.45	-78.46
61	1.31	-68.21
62	1.96	-72.84
63	2.44	-71.02
64	2.42	-62.5
65	2.30	-50.05
66	2.03	-29.06
67	1.63	-6.81
68	0.77	24.13
69	0.23	168.18
70	1.27	-135.4
71	1.80	-122.87
72	2.01	-112.73
73	2.23	-102.88
74	2.41	-98.71
75	2.50	-95.84
76	2.43	-92.56
77	2.37	-89.96
78	2.33	-87.95
79	1.96	-77.21
80	1.99	-66.54
81	2.38	-75.93
82	2.60	-82.22
83	2.40	-87.93
84	2.23	-86.05
85	1.79	-84.55
86	1.75	-83.25
87	1.69	-82.69
88	1.43	-84.32
89	1.00	-85.16
90	0.72	-102.55
91	0.73	-136.58
92	1.05	-143.6
93	1.34	-146.55
94	1.88	-134.46
95	1.86	-120.27
96	1.85	-106.37
97	1.57	-93.13
98	1.54	-85.34
99	1.49	-75.9
100	1.55	-69.87
101	1.56	-67.63
102	1.58	-71.68
103	1.43	-74.25
104	1.25	-83.99
105	1.27	-89.22
106	1.37	-94.44
107	1.25	-102.39
108	1.44	-99.54
109	1.19	-100.6
110	1.13	-107.51
111	1.10	-113.35
112	1.00	-127.63
113	0.88	-140.29
114	0.95	-166.6
115	1.25	177.2
116	1.66	177.82
117	1.52	-174.63
118	1.85	-171.11
119	1.80	-149.61
120	2.03	-138.14
121	1.85	-128
122	1.85	-114.86
123	1.57	-94.46
124	1.37	-72.31
125	1.05	-57.05
126	1.00	-63.81
127	1.18	-65.65
128	1.58	-80.44
129	1.94	-82.77
130	1.18	-32.94
131	2.65	20.74
132	3.53	20.22
133	4.75	32.52
134	4.23	30.44
135	3.87	32.78
136	3.79	37.76
137	3.83	43.23
138	3.71	45.26
139	3.70	47.86
140	3.51	47.48
141	2.62	46.79
142	1.68	40.97
143	0.75	28.15
144	0.68	-49.45
145	1.18	-50.67
146	1.35	-49.45
147	1.35	-51.9
148	1.31	-56.61
149	1.17	-55.56
150	1.22	-57.21
151	1.22	-58.13
152	1.29	-68.09
153	1.35	-82.72
154	1.36	-92.53
155	1.14	-101.65
156	1.38	-112.62
157	1.17	-118.59
158	1.28	-118.1
159	1.10	-122.81
160	0.85	-144.18
161	0.83	-164.76
162	1.07	161.97
163	1.64	143.66
164	2.33	144.11
165	1.92	151.86
166	1.86	166.38
167	1.41	-166.28
168	0.47	-120.75
169	0.98	7.52
170	2.10	25.1
171	2.49	25.93
172	2.52	28.8
173	2.42	29.75
174	2.25	31.89
175	2.19	33.28
176	2.32	31.59
177	2.69	32.55
178	3.59	38.9
179	3.57	43.55
180	3.66	41.39
181	3.82	38
182	3.88	37.22
183	3.74	36.45
184	3.62	35.94
185	3.45	37.57
186	3.16	38.15
187	3.21	37.91
188	3.08	40.41
189	2.72	42.33
190	1.96	42.26
191	1.74	28.76
192	1.32	17.54
193	1.09	6.16
194	0.91	-9.87
195	0.89	-23
196	0.86	-20.85
197	1.17	-8.63
198	1.36	3.76
199	1.22	2.36
200	1.23	-8.8
201	1.24	-17.19
202	1.21	-29.18
203	1.53	-12.46
204	2.08	3.99
205	2.53	20.59
206	2.45	37.33
207	2.27	53.08
208	2.14	70.22
209	2.53	75.14
210	2.90	74.79
211	3.08	81.82
212	2.93	88.54
213	3.00	76.08
214	3.06	66.19
215	3.33	42.56
216	2.84	37.01
217	2.22	31.78
218	1.80	21.01
219	0.80	-2.06
220	0.55	-70.03
221	0.74	-85.58
222	0.78	-80.71
223	0.35	-63.23
224	0.46	7.52
225	0.82	16.48
226	0.66	24.28
227	0.57	25.13
228	0.46	-38.4
229	0.58	-114.71
230	1.22	-134.41
231	1.74	-115.03
232	2.27	-88.68
233	1.45	-86.69
234	0.67	-116.22
235	0.82	-178.86
236	1.66	158.17
237	1.90	152.52
238	1.99	145.72
239	1.35	120.86
240	1.64	62.26
241	1.88	50.44
242	1.94	46.96
243	1.28	39.39
244	0.77	33.56
245	0.65	29.66
246	0.72	37.24
247	0.84	40.21
248	0.69	39.97
249	0.69	40.45
250	0.69	64.1
251	1.15	76.6
252	1.42	113.31
253	1.71	110.76
254	1.97	111.62
255	2.15	112.62
256	2.13	117.95
257	2.44	115.42
258	2.71	120.91
259	2.94	131.18
260	2.92	139.65
261	2.81	144.52
262	2.50	150.31
263	2.25	157.81
264	1.93	168
265	2.06	168.35
266	1.74	170.4
267	1.31	173.28
268	0.81	177.57
269	0.51	-169.84
270	0.20	139.51
271	0.42	51.97
272	0.81	50.08
273	0.98	47.51
274	0.82	42.06
275	1.33	17.35
276	1.97	17.9
277	2.70	34.61
278	3.41	45.88
279	3.70	50.53
280	4.03	53.9
281	4.02	58.46
282	3.88	63.2
283	3.59	67.66
284	2.74	69.9
285	1.89	64.8
286	1.42	31.57
287	1.96	12.82
288	2.37	19.79
289	2.73	26.29
290	3.05	29.91
291	3.10	32.86
292	3.06	32.35
293	2.81	33.36
294	2.41	32.12
295	2.03	27.75
296	1.68	27.39
297	1.45	30.4
298	1.18	39.19
299	0.85	39.33
300	0.84	32.45
301	0.84	47.97
302	1.10	60.71
303	1.26	68.1
304	1.43	70
305	1.70	78.76
306	1.89	81.91
307	2.08	76.47
308	2.03	73.5
309	1.52	79.8
310	1.07	87.5
311	1.04	74.5
312	0.66	99.57
313	0.59	126.13
314	0.74	132.28
315	0.87	143.47
316	0.93	172.45
317	0.84	179.96
318	0.83	-171.72
319	0.81	-158.57
320	0.88	-144.19
321	1.03	-123.42
322	1.00	-103
323	1.01	-54.85
324	1.00	-71.06
325	1.10	-101.32
326	1.32	-104.33
327	1.18	-93.52
328	1.29	-81.34
329	0.82	-78.64
330	0.17	-159.3
331	0.99	149.03
332	2.25	151.95
333	2.25	154.1
334	1.95	151.38
335	1.02	113.93
336	1.28	56.55
337	1.89	49.32
338	2.11	43.63
339	1.88	32.65
340	1.67	31.89
341	1.59	35.6
342	1.50	33.99
343	1.48	34.1
344	1.40	29.89
345	1.51	30.36
346	1.68	36.04
347	2.21	32.82
348	2.55	34.72
349	2.71	37.05
350	2.82	38.65
351	2.83	40.38
352	3.17	48.67
353	3.58	54.19
354	3.87	58.13
355	3.86	59.9
356	3.55	60.96
357	3.07	59.33
358	2.34	56.65
359	1.88	43.76
360	1.38	37.73
361	1.07	17.97
362	1.16	3.96
363	1.19	-4.68
364	1.45	-0.27
365	1.51	0.1
366	1.51	-6.82
367	1.51	-16.49
