1	756260.69	7454294.82
1	5.71	70.92
2	6.07	76.67
3	6.00	78.35
4	5.96	77.94
5	5.52	78.14
6	5.11	80.36
7	4.50	76.91
8	4.79	81.38
9	4.89	82.98
10	4.70	82.24
11	4.71	81.18
12	4.79	79.68
13	4.67	79.33
14	4.65	79.85
15	4.73	80.79
16	4.40	81.8
17	4.14	80.77
18	3.85	79.26
19	3.47	80.66
20	2.73	74.28
21	2.31	59.42
22	2.29	45.61
23	2.26	34.2
24	2.17	17.35
25	2.08	8.12
26	1.76	3.18
27	1.66	1.45
28	1.65	-1.7
29	1.44	-5.43
30	1.25	-1.46
31	1.17	28.6
32	0.66	36.52
33	0.32	141.49
34	1.07	165.87
35	1.54	155.59
36	1.87	140.56
37	2.28	123.79
38	2.38	112.89
39	2.35	110.33
40	2.05	118.16
41	1.69	167.89
42	1.98	-145.53
43	2.28	-145.1
44	2.52	-154.08
45	2.30	-172.85
46	2.29	177.79
47	2.67	-172.79
48	2.42	-168.22
49	1.69	-165.43
50	1.34	-158.26
51	1.18	-150.8
52	1.17	-142.13
53	1.11	-131.05
54	1.22	-122.44
55	1.38	-131.1
56	1.74	-133.53
57	2.57	-145.09
58	3.28	-154.87
59	3.88	-156.65
60	3.85	-162.68
61	3.95	-171.72
62	4.32	-176.7
63	4.57	-175.6
64	4.65	-175.6
65	4.43	-175.13
66	4.61	-171.99
67	4.31	-171.86
68	4.58	-165.05
69	4.70	-158.31
70	4.69	-152.77
71	4.59	-148.05
72	4.39	-145.56
73	4.18	-141.71
74	3.94	-138.6
75	3.64	-135.23
76	3.43	-130.97
77	2.93	-129.51
78	2.72	-136.74
79	2.63	-127.03
80	1.86	-109.94
81	0.89	-78.59
82	1.06	-69.54
83	1.59	-74.3
84	1.80	-69.67
85	1.90	-69.03
86	1.62	-63.61
87	1.12	-56.27
88	0.42	-86.52
89	0.76	-118.14
90	1.43	-115.49
91	1.79	-117
92	2.36	-107.43
93	2.70	-101.52
94	2.88	-101.99
95	2.98	-102.65
96	2.95	-101.77
97	2.77	-100.07
98	2.67	-100.55
99	2.16	-98.11
100	1.79	-83.71
101	2.21	-83.06
102	2.88	-86
103	2.73	-88.13
104	2.29	-88.94
105	1.92	-87.2
106	1.82	-87.05
107	1.75	-90.94
108	1.71	-96.79
109	1.61	-101.63
110	1.58	-110.17
111	1.53	-119.91
112	1.46	-120.6
113	1.90	-114.24
114	2.27	-107.85
115	2.20	-102.81
116	2.18	-96.42
117	2.22	-101.08
118	2.54	-112.63
119	2.63	-114.88
120	2.47	-114.62
121	2.24	-116.81
122	2.23	-122.73
123	2.12	-126.07
124	2.08	-126.36
125	1.94	-122.72
126	1.83	-122.46
127	2.35	-146.45
128	2.48	-135.19
129	2.42	-131.61
130	2.65	-134.8
131	2.83	-137.09
132	3.02	-140.18
133	3.13	-142.86
134	3.32	-148.2
135	3.54	-152.72
136	3.62	-152.18
137	3.47	-148.1
138	3.48	-145.04
139	2.98	-140.13
140	3.06	-135.6
141	2.90	-131.94
142	2.81	-132.89
143	2.76	-131.74
144	2.96	-128.08
145	2.41	-120.47
146	1.81	-108.59
147	1.48	-94.54
148	1.29	-82.96
149	1.25	-81.58
150	1.33	-102.27
151	0.98	20.57
152	4.55	20.8
153	6.40	21.4
154	6.79	20.82
155	6.57	20.34
156	6.38	23.53
157	6.31	27.52
158	6.10	29.76
159	5.92	31.92
160	5.74	33.51
161	5.21	32.95
162	4.35	29.54
163	3.23	26.81
164	2.24	16.73
165	1.78	6.11
166	1.60	-3.25
167	1.61	-9.54
168	1.61	-11.47
169	1.56	-13.56
170	1.50	-15.23
171	1.45	-19.98
172	1.13	-36.09
173	0.97	-68.39
174	0.95	-97.66
175	0.95	-137.6
176	1.55	-140.26
177	1.76	-150.16
178	2.24	-154.72
179	2.42	-160.23
180	2.52	-170.55
181	2.60	-178.05
182	2.69	173.79
183	2.59	161.77
184	2.49	158.32
185	2.16	165.26
186	2.08	179.12
187	1.99	-158.33
188	2.54	-141.56
189	2.25	-121.16
190	0.99	-64.55
191	2.47	13.02
192	3.82	26.63
193	4.42	30.35
194	4.30	29.5
195	4.18	30.26
196	4.01	28.46
197	4.05	25.11
198	4.68	27.74
199	5.36	32.67
200	5.48	34.78
201	5.29	32.6
202	5.38	30.13
203	5.20	27.67
204	4.96	23.2
205	5.12	22.96
206	4.86	25.12
207	4.79	27.41
208	4.62	27.63
209	4.51	25.43
210	4.04	26.5
211	3.50	22.68
212	3.00	16.74
213	2.75	12.83
214	2.26	2.72
215	1.89	-5.56
216	1.70	-7.11
217	1.63	-4.11
218	1.91	-0.7
219	2.11	0.09
220	2.28	-3.7
221	2.27	-8.09
222	2.19	-16.34
223	2.65	-6.67
224	3.20	-2.9
225	3.58	6.86
226	3.49	15.55
227	3.11	26.9
228	2.66	38.84
229	2.65	56.51
230	2.98	66
231	3.48	70.66
232	3.18	74.78
233	3.11	73.57
234	3.45	74.56
235	3.70	51.95
236	3.85	46.47
237	3.59	40.03
238	3.43	32.29
239	2.85	27.19
240	1.84	13.06
241	1.01	-13.52
242	0.51	-57.63
243	0.38	-143.47
244	0.26	140.52
245	1.16	50.52
246	1.70	54.2
247	2.00	62.67
248	1.35	52.92
249	0.97	44.5
250	0.09	-90.01
251	1.34	-126.82
252	2.32	-118.39
253	2.10	-113.57
254	1.42	-160.64
255	2.14	174.7
256	2.65	174.09
257	2.73	176.66
258	2.66	179.01
259	2.36	-176.35
260	1.92	174.9
261	1.10	125.71
262	1.71	78.17
263	1.90	69.32
264	1.42	67.11
265	0.96	59.54
266	1.14	46.15
267	1.35	52.74
268	1.46	56.82
269	1.58	58.23
270	1.80	69.02
271	2.51	77.41
272	2.49	94.03
273	2.66	104.08
274	2.72	103.49
275	2.88	102.12
276	2.88	105.4
277	3.09	107.99
278	3.36	114.25
279	3.42	124.61
280	3.31	134.93
281	3.18	143.06
282	3.02	150.15
283	2.79	152.62
284	2.77	167.25
285	2.77	176.74
286	2.81	-176.43
287	2.84	-166.28
288	2.60	-158.65
289	2.43	-156.93
290	2.01	-156.56
291	1.64	-176.23
292	1.15	141.27
293	1.02	95.01
294	0.88	97.33
295	1.51	41.92
296	1.95	25.37
297	3.09	23.67
298	4.13	32.9
299	4.47	38.48
300	4.61	40.55
301	4.86	43.97
302	4.93	48.36
303	4.89	54.78
304	3.87	58.24
305	2.88	55.71
306	2.21	44.79
307	2.80	13.22
308	3.54	17.03
309	4.21	30.12
310	4.84	39.73
311	5.01	46.82
312	4.72	50.32
313	4.06	51.79
314	3.43	57.55
315	2.80	62.3
316	2.43	68.72
317	2.19	73.13
318	2.11	78.64
319	2.02	64.57
320	1.50	66.29
321	1.05	71.39
322	0.91	79.14
323	1.20	94.37
324	1.51	92.88
325	1.75	91.89
326	1.90	84.89
327	2.29	80.05
328	2.76	79.57
329	2.33	80.8
330	1.64	86.57
331	1.89	96.25
332	1.66	115.26
333	1.55	134.02
334	1.71	147.05
335	1.77	154.33
336	1.98	163.4
337	1.95	161.11
