1	756260.69	7454294.82
1.00	0.90	29.24
2.00	0.87	4.24
3.00	1.19	-3.59
4.00	1.82	8.63
5.00	2.29	22.02
6.00	2.43	25.23
7.00	2.28	29.16
8.00	2.12	33.7
9.00	2.24	48.77
10.00	1.97	62.3
11.00	1.43	85.13
12.00	1.25	114.16
13.00	1.72	133.63
14.00	2.39	133.98
15.00	3.13	139.74
16.00	3.85	142.33
17.00	4.63	144.73
18.00	5.18	146.96
19.00	5.41	152.26
20.00	5.51	161.59
21.00	5.58	173.8
22.00	5.69	-176.5
23.00	5.58	-175.57
24.00	6.05	-172.48
25.00	6.28	-161.22
26.00	6.92	-151.31
27.00	6.69	-153.76
28.00	5.99	-160.98
29.00	6.00	-154.14
30.00	5.54	-147.09
31.00	4.77	-144.8
32.00	4.45	-145.24
33.00	4.21	-146.26
34.00	4.03	-150.03
35.00	4.37	-143.96
36.00	4.21	-134.15
37.00	4.07	-135.2
38.00	3.88	-142.23
39.00	3.55	-146.04
40.00	2.98	-150.36
41.00	2.81	-162.66
42.00	2.96	-174.88
43.00	3.50	176.35
44.00	3.60	175.36
45.00	3.62	175.31
46.00	3.64	-178.53
47.00	3.13	-178.16
48.00	2.17	-169.91
49.00	1.75	-145.75
50.00	0.88	-116.65
51.00	1.59	-10.96
52.00	2.63	0.76
53.00	3.36	14.59
54.00	3.70	27.51
55.00	3.54	37.11
56.00	3.00	46.11
57.00	2.16	55.27
58.00	1.52	48.73
59.00	1.83	40.87
60.00	1.38	45.62
61.00	1.39	62
62.00	1.33	85.35
63.00	1.77	100.28
64.00	2.02	101.82
65.00	2.15	107.85
66.00	1.77	121.77
67.00	1.56	134.68
68.00	1.64	145.32
69.00	1.79	167.87
70.00	2.11	-169.83
71.00	1.65	-138.46
72.00	1.94	-123.7
73.00	2.15	-123.23
74.00	2.12	-125.9
75.00	2.08	-123.71
76.00	1.72	-133.63
77.00	1.29	-163.56
78.00	1.40	-175.42
79.00	1.09	164.12
80.00	1.37	136.39
81.00	2.15	126.5
82.00	3.25	122.94
83.00	4.81	113.63
84.00	6.39	124.06
85.00	7.04	131.1
86.00	7.12	136.3
87.00	7.18	139.07
88.00	6.84	138.29
89.00	5.98	130.64
90.00	6.12	116.46
91.00	6.52	112.91
92.00	6.65	110.17
93.00	7.21	112.89
94.00	7.26	116.9
95.00	6.20	116.81
96.00	6.54	121.99
97.00	6.57	126.34
98.00	6.36	128.27
99.00	6.07	129.1
100.00	5.85	131.93
101.00	6.24	135.44
102.00	5.97	139.73
103.00	6.05	147.43
104.00	5.77	154.09
