58	3636	3618	3616	3538	3536	2898	2900	2902	2904	2906	2965	2895	2893	2826	2824	2428	2426	2432	2493	2491	2495	2831	2834	2836	2838	2855	1925	1923	1921	1919	1915	1866	1864	1238	1236	1234	1207	1204	766	765	762	759	760	254	251	249	248	244	1149	1151	1147	1042	1040	1532	1531	1583	1585	1644
323640	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
324756	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
325872	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
326988	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
328104	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
329220	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
330336	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
331452	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
332568	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
333684	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
334800	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
335916	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
337032	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
338148	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
339264	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
340380	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
341496	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
342612	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
343728	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
344844	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
345960	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
347076	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
348192	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
349308	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
350424	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
351540	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
352656	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
353772	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
354888	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
356004	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
357120	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
358236	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
359352	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.003582353	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.027723029	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.020489116	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.006756757	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.004065041	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000421348	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000555556	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000869565	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000847458	-0.000689655	-0.000689655	-0.000689655	-0.000689655	-0.000689655
